ID;CHURN;START_DATE;DUREE;PREPAID;FIN_STATE;COUNT_PAYMENT_DELAYS_CURRENT;COUNT_PAYMENT_DELAYS_1YEAR;DAYS_PAYMENT_DELAYS_CURRENT;DAYS_PAYMENT_DELAYS_1YEAR;COMPLAINT_1WEEK;COMPLAINT_2WEEKS;COMPLAINT_1MONTH;COMPLAINT_3MONTHS;COMPLAINT_6MONTHS;CLV;COUNT_OFFNET_CALLS_1WEEK;COUNT_ONNET_CALLS_1WEEK;AVG_DATA_3MONTH;COUNT_CONNECTIONS_3MONTH;AVG_DATA_1MONTH;COUNT_SMS_INC_ONNET_6MONTH;COUNT_SMS_OUT_OFFNET_6MONTH;COUNT_SMS_INC_OFFNET_1MONTH;COUNT_SMS_INC_OFFNET_WKD_1MONTH;COUNT_SMS_INC_ONNET_1MONTH;COUNT_SMS_INC_ONNET_WKD_1MONTH;COUNT_SMS_OUT_OFFNET_1MONTH;COUNT_SMS_OUT_OFFNET_WKD_1MONTH;COUNT_SMS_OUT_ONNET_1MONTH;COUNT_SMS_OUT_ONNET_WKD_1MONTH;AVG_MINUTES_INC_OFFNET_1MONTH;AVG_MINUTES_INC_ONNET_1MONTH;MINUTES_INC_OFFNET_WKD_1MONTH;MINUTES_INC_ONNET_WKD_1MONTH;AVG_MINUTES_OUT_OFFNET_1MONTH;AVG_MINUTES_OUT_ONNET_1MONTH;MINUTES_OUT_OFFNET_WKD_1MONTH;MINUTES_OUT_ONNET_WKD_1MONTH
13900;0;05-10-12;5162;1;NA;0;6;0;19;0;0;0;0;0;7540,26;7;12;NA;NA;NA;82;4;0;0;24;2;0;0;2;0;21,66666667;145,2;11,05;98,83333333;30,75;14,46833333;49,16666667;96,33333333
13897;0;05-10-12;5162;0;NA;0;1;0;3;0;0;0;0;0;13024,09;13;77;NA;NA;NA;934;324;36;4;220;28;58;6;60;3;67,58333333;13,34666667;20,48333333;62,66666667;11,56833333;10,66333333;16,9;57,78333333
13902;0;05-10-12;5162;0;NA;0;4;0;30;0;0;0;1;1;40193,63;15;70;205166133;94;21294492;353;65;5;0;52;10;12;0;10;2;13,06166667;21,84666667;56,68333333;97,06666667;69,25;20,65833333;19,2;69,63333333
13904;1;06-10-12;5163;0;0;0;4;0;19;2;0;0;5;5;35879,94;29;16;40394924;89;18503093;424;520;8;6;90;18;12;8;23;4;147,1333333;81,75;23,48333333;12,05;220,55;32,75;76,61666667;8,633333333
13907;0;06-10-12;5163;1;NA;0;6;0;48;0;0;0;1;2;15535,33;9;118;NA;NA;NA;1334;30;2;2;266;53;0;0;32;4;23,88333333;44,41833333;29,13333333;69,28333333;19,53333333;43,68666667;38,16666667;68,3
13905;1;06-10-12;5163;0;1;0;1;0;20;0;0;0;0;0;18897,29;6;97;51922783;8;0;515;26;0;0;162;16;0;0;25;7;23,88333333;0;1,716666667;62,61666667;2,983333333;113,7833333;4,716666667;49,73333333
13903;1;06-10-12;5163;0;0;0;4;0;10;0;0;0;0;0;22126,82;54;174;224571549;115;25567075;559;325;103;0;133;27;101;4;61;17;0;423,8333333;70,63333333;62,36666667;37,88333333;417,2333333;5,016666667;61,9
13908;0;06-10-12;5163;0;NA;0;0;0;0;0;0;0;0;0;7480,63;62;0;NA;NA;NA;0;2;40;8;0;0;0;0;0;0;14,56166667;0;45,26666667;0;18,35666667;0;61,53333333;0
13909;0;08-10-12;5165;0;NA;0;0;0;0;0;0;0;0;1;28913,13;38;29;195069251;71;20458448;329;514;28;0;38;15;66;0;5;2;15,00333333;48,1;13,63166667;30,71666667;87,88333333;47,5;40,95;26,15
13910;0;09-10-12;5166;0;NA;0;1;0;5;0;0;0;0;0;9855,7;16;1;NA;NA;NA;102;6;0;0;18;4;0;0;1;0;11,76666667;19,33333333;88,16666667;0;66,33333333;19,33333333;49,83333333;0
13912;0;09-10-12;5166;0;NA;0;1;0;2;0;0;0;0;0;16723;0;0;48050562318;95;15299254299;6052;2;0;0;1062;367;0;0;262;94;0;0,15;0;0;0;0;0;0
13911;0;09-10-12;5166;1;NA;0;5;0;87;0;0;0;0;0;18955,06;11;18;3625682913;85;1292826645;1011;376;19;10;282;100;21;11;135;42;12,05;50,15;37,38333333;0;14,85833333;48,58333333;17,54666667;19,13333333
13918;0;10-10-12;5167;1;NA;0;5;0;35;3;0;0;3;4;33799,8;25;67;2325221532;92;773369617;679;148;2;0;212;36;8;0;44;7;91,4;37,20333333;27,5;94,08333333;65,81666667;367,8;17,46666667;92,51666667
13919;0;10-10-12;5167;0;NA;1;3;-29;49;0;0;0;0;1;7579,52;0;0;883339;6;0;100;6;0;0;34;12;0;0;0;0;0;0,5;0;0;0,383333333;0,5;0;0
13916;1;10-10-12;5167;0;0;0;18;0;326;0;0;0;0;0;16003,75;86;1;NA;NA;NA;0;62;2;2;0;0;34;8;0;0;392,1;0;12,86666667;0;562,5166667;10,03333333;34,28333333;4,366666667
13915;1;10-10-12;5167;0;0;0;18;0;326;0;0;0;0;0;5727,76;4;2;NA;NA;NA;0;0;2;2;0;0;0;0;0;0;17,13333333;8,2;0;0;202,1166667;75,55;0,766666667;0,816666667
13917;0;10-10-12;5167;0;NA;0;4;0;16;0;0;0;1;1;23240,38;16;11;103004474;111;8870033;196;73;2;0;46;6;8;0;6;0;64,61666667;32,65;0,8;43,66666667;140,9;30,68333333;6,05;42,16666667
13921;0;11-10-12;5168;0;NA;0;3;0;8;0;0;0;0;0;22813,21;15;74;1626261034;108;446232723;1205;54;0;0;414;99;2;2;38;11;36,23333333;26,65166667;15,9;0;15,25;26,22666667;71,33333333;60,56666667
13920;1;11-10-12;5168;0;0;0;4;0;10;0;0;0;0;0;46719,74;41;33;962586896;153;230593205;587;122;0;0;172;52;0;0;47;12;210,05;118,45;21,6;35,3;270,9333333;102,7833333;71,75;21,9
13923;0;11-10-12;5168;1;NA;0;3;0;48;0;0;0;0;0;16264,19;17;107;35878;1;0;424;88;6;4;48;6;12;4;13;6;29,65;54,83833333;0,6;98,28333333;40,6;54,69833333;10,21666667;97,93333333
13925;0;11-10-12;5168;0;NA;0;2;0;7;0;0;0;0;0;17723,84;15;19;87329689;97;40487648;337;72;20;2;60;14;22;2;9;3;89,61666667;44,45;47,16666667;9,75;75,8;43,18333333;7,4;9,75
13922;0;11-10-12;5168;1;NA;2;5;-60;96;0;0;0;0;0;55,47;0;0;2578;3;0;309;90;1;1;14;4;4;2;0;0;0;0;0;0;0,683333333;0;0;0
13928;1;12-10-12;5169;1;0;0;4;0;10;0;0;0;0;0;43465,98;27;22;508692828;78;190866482;376;24;0;0;68;10;6;0;13;2;242,1666667;13,73333333;39,56666667;2,866666667;213,6;13,68333333;60,41666667;2,616666667
13930;0;12-10-12;5169;1;NA;0;5;0;58;0;0;0;0;0;30005,34;77;38;3863608;4;3845643;1614;181;84;20;113;32;0;0;21;6;27,93666667;18,49333333;11,13166667;119,7;56,65;172,1;16,38333333;11,83333333
13926;1;12-10-12;5169;0;0;0;5;0;90;0;0;0;0;0;15557,86;0;8;3494328523;67;146280188;739;19;0;0;49;18;2;0;8;4;2,7;42,7;0;8,116666667;6,133333333;40,68333333;0,933333333;8,116666667
13935;0;12-10-12;5169;0;NA;0;3;0;16;0;0;0;0;0;12779,3;12;0;3002466605;68;398625899;344;25;0;0;46;10;0;0;10;0;52,35;14,83333333;13,71666667;0;2,85;14,83333333;0;0
13932;0;12-10-12;5169;0;NA;0;4;0;40;0;0;0;0;1;20215,88;46;26;NA;NA;NA;122;14;2;2;26;8;4;4;5;2;14,83166667;130,5;61,18333333;28,96666667;83,25;12,45833333;10,66666667;28,63333333
13929;1;12-10-12;5169;0;0;0;18;0;326;0;0;0;0;0;9837,17;20;7;9047614423;95;2339669237;0;14;3;2;0;0;4;0;2;0;45,93333333;59,98333333;0,683333333;0,15;116,9833333;72,25;4,166666667;0,6
13934;0;12-10-12;5169;0;NA;0;5;0;17;0;0;0;0;0;22089,89;27;41;5824460723;92;1827296914;1227;80;2;0;176;35;3;0;26;7;57,26666667;21,12833333;81,66666667;33,15;111,15;20,92833333;11,93333333;32,75
13938;1;13-10-12;5170;0;0;0;4;0;51;0;0;0;0;3;34976,59;28;40;2675517878;86;117299658;1050;112;13;0;129;26;38;2;34;3;96,48333333;111,3333333;107,1;48,75;143,25;105,4;26,5;48,23333333
13941;0;13-10-12;5170;0;NA;0;1;0;1;0;0;0;2;3;26838,28;28;12;2637201386;124;443794622;355;37;0;0;71;14;4;0;18;6;12,93166667;93,16666667;43,81666667;35,66666667;30,83333333;91,38333333;12,73333333;35,41666667
13940;0;13-10-12;5170;0;NA;0;4;0;8;0;0;0;0;0;20134,99;5;8;1185296029;128;711020459;369;18;0;0;66;8;0;0;60;4;84,66666667;14,06666667;30,7;74,66666667;12,48333333;14,05;4,55;73,66666667
13944;0;15-10-12;5172;0;NA;0;2;0;3;0;0;0;0;0;18848,52;31;54;373853491;89;37108397;931;164;107;7;228;21;88;12;25;2;90,58333333;27,16166667;20,33333333;16,33333333;26,56666667;26,95333333;6,5;14,83333333
13942;1;15-10-12;5172;1;0;0;3;0;4;0;0;0;1;2;16346,36;3;27;2594788165;54;1058146113;1001;62;0;0;204;80;4;2;54;21;5,916666667;363,3166667;0,566666667;100,0666667;6,533333333;363,4833333;0,033333333;0
13943;0;15-10-12;5172;0;NA;0;2;0;53;0;0;0;0;2;14700,28;9;14;86721216;8;55611536;460;292;46;2;144;6;36;0;31;1;11,28333333;31,41666667;45,66666667;2,45;37,31666667;20,5;8,35;23,83333333
13955;1;16-10-12;5173;1;0;0;0;0;0;0;0;0;0;0;69397,28;31;4;378145497;108;20454533;158;56;0;0;18;4;0;0;3;1;170,6;5,116666667;6,416666667;0;17,95;4,5;0;0
13962;0;16-10-12;5173;0;NA;0;0;0;0;0;0;0;0;2;56284,58;24;79;411645593;154;190515411;882;56;4;0;194;46;8;2;36;7;160,95;97,39666667;29,4;25,64666667;49,06333333;957,55;71,41666667;25,64166667
13946;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;10004,16;10;18;NA;NA;NA;10;0;2;2;0;0;0;0;2;0;98,88333333;117,35;3,433333333;7,45;133,3333333;274,65;3,916666667;34,2
13952;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;20899,7;12;8;3922171509;92;1059773414;2;11;2;2;0;0;0;0;0;0;98,15;183,0166667;0,766666667;0;171,5333333;150,6666667;1,1;2,05
13953;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;4416,85;1;1;NA;NA;NA;0;0;2;2;0;0;0;0;0;0;30,03333333;16,35;0;0;73,41666667;99,91666667;8,35;3,016666667
13961;0;16-10-12;5173;0;NA;0;1;0;5;0;0;0;0;1;21371,29;16;22;593068559;112;248018181;446;106;18;6;42;14;18;0;12;3;97,55;180,65;23,45;69,83333333;63,7;17,97333333;21,15;6,35
13949;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;12415,81;19;5;NA;NA;NA;0;2;2;2;0;0;0;0;0;0;94,56666667;28,48333333;15,36666667;0;196,3833333;169,05;0;23,56666667
13958;0;16-10-12;5173;1;NA;0;1;0;1;0;0;0;0;0;19551,65;14;91;880194437;149;377609084;1854;23;3;0;314;107;2;0;161;48;43,46666667;21,71833333;0;45,76666667;24,16666667;21,00666667;0;44,36666667
13951;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;4973,95;3;7;NA;NA;NA;4;10;2;2;2;2;0;0;10;6;9,866666667;49,15;0;0;103,0166667;238,7166667;0;0,033333333
13959;0;16-10-12;5173;1;NA;0;3;0;5;0;0;0;0;0;20438,85;19;31;1251683;2;1251683;914;8;0;0;154;29;2;0;15;3;55,03333333;15,59166667;12,25;44,28333333;49,46666667;152,55;14,01666667;42,93333333
13956;0;16-10-12;5173;1;NA;0;2;0;7;0;0;0;1;1;12790,49;2;6;10586902344;93;3956829483;199;2;0;0;16;2;0;0;2;0;14,93333333;10,43333333;44,66666667;35,83333333;30,83333333;10,18333333;0,033333333;3,5
13948;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;7031,7;11;2;NA;NA;NA;0;7;2;2;0;0;0;0;0;0;112,8166667;23,31666667;7,166666667;0;156,1666667;51,58333333;18,68333333;0
13954;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;1889,62;1;0;NA;NA;NA;0;0;2;2;0;0;0;0;0;0;8,766666667;0;0,333333333;0;34,73333333;37,23333333;8,5;16,56666667
13945;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;0;0;6005,5;33;0;NA;NA;NA;0;2;2;2;0;0;0;0;0;0;109,0833333;0;4,633333333;0;155,4833333;77,71666667;6,966666667;0,016666667
13957;0;16-10-12;5173;0;NA;0;0;0;0;0;0;0;0;6;19861,59;10;52;1456606760;137;204844091;768;26;8;8;24;14;8;8;5;4;21,06666667;58,63166667;61,83333333;15,43333333;90,16666667;560,9;0;15,11666667
13947;1;16-10-12;5173;0;0;0;18;0;326;0;0;0;1;1;28001,38;21;5;7758874232;92;3458212917;1;30;2;2;0;0;2;0;2;0;112,7833333;26,58333333;11,58333333;0;370,5166667;248,2333333;14,73333333;8,883333333
13966;1;17-10-12;5174;0;0;0;18;0;326;0;0;0;0;0;7837,54;3;14;NA;NA;NA;5;0;2;2;2;0;0;0;4;0;18,4;91,16666667;0;2,3;68,28333333;214,15;0,416666667;1,433333333
13970;0;17-10-12;5174;0;NA;0;0;0;0;0;0;0;0;1;28759,23;12;25;NA;NA;NA;365;42;0;0;51;19;11;0;8;3;86,5;96,3;25,78333333;47,53333333;30,01666667;57,41666667;29,53333333;46,66666667
13965;1;17-10-12;5174;0;0;0;18;0;326;0;0;0;0;0;5490,39;29;5;NA;NA;NA;1;28;2;2;0;0;4;0;0;0;88,88333333;32,85;11,68333333;0;163,8666667;42,95;46,48333333;1,966666667
13972;0;17-10-12;5174;0;NA;0;0;0;0;0;0;0;0;0;17763,46;6;85;60064637;7;0;581;104;0;0;134;34;12;0;32;8;49,83333333;29,04833333;27,33333333;26,18333333;51,46666667;28,75166667;25,66666667;26,16666667
13967;1;17-10-12;5174;1;0;0;1;0;2;0;0;0;0;2;75785,39;85;225;NA;NA;NA;1208;24;0;0;206;65;2;0;18;5;206,7833333;538,4166667;68,85;112,95;414,7833333;527,7166667;73,08333333;109,5166667
13971;0;17-10-12;5174;0;NA;0;0;0;0;0;0;0;0;0;26971,69;22;11;NA;NA;NA;156;36;6;0;38;2;6;0;9;0;141,9;29,5;15,38333333;44,83333333;192,65;25,63333333;47,01666667;44,83333333
13969;0;17-10-12;5174;0;NA;0;2;0;6;0;0;0;0;0;10431,01;14;48;80328;1;80328;529;6;0;0;110;28;0;0;33;14;10,42833333;13,41166667;89,83333333;24,9;38,61666667;13,21833333;19,23333333;24,26666667
13974;1;18-10-12;5175;0;0;0;1;0;2;1;1;1;1;2;20793,77;6;0;67648872;154;9630879;2;125;32;18;0;0;4;0;0;0;25,93333333;0;9,666666667;0;109,85;89,93333333;5,633333333;31,25
13976;1;18-10-12;5175;0;0;0;2;0;17;1;0;0;3;5;18236,31;95;19;1470537;7;1470537;225;18;8;2;92;20;4;0;9;1;271,8666667;27,46666667;37,35;1,4;88,13333333;7,416666667;21,35;0
13979;0;18-10-12;5175;0;NA;0;4;0;8;0;0;0;0;1;49940,41;50;160;107882792;113;25253298;2278;362;53;7;291;135;104;16;234;91;18,32833333;63,33666667;47,16666667;228,45;78,15;62,62666667;34,26666667;22,92833333
13980;0;18-10-12;5175;0;NA;0;4;0;30;0;0;0;0;0;17555;0;0;13383701571;66;5242840715;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13978;0;18-10-12;5175;1;NA;0;4;0;13;0;0;0;0;0;10603,76;7;149;NA;NA;NA;1524;123;6;0;340;75;18;4;42;14;21,21666667;44,68666667;18,83333333;22,79333333;61,08333333;43,20333333;14,61666667;22,67166667
13985;0;19-10-12;5176;0;NA;2;4;-77;141;0;0;0;1;1;0;0;0;NA;NA;NA;1088;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13983;1;19-10-12;5176;0;0;0;18;0;326;0;0;0;0;0;9251,79;17;6;NA;NA;NA;17;27;2;2;4;2;2;2;12;6;45,63333333;69,8;9,066666667;3,35;128,9833333;90,05;28,13333333;0
13984;1;19-10-12;5176;1;0;0;0;0;0;0;0;0;0;0;14201,35;0;0;4233663172;61;1717778749;612;4;0;0;124;25;0;0;29;6;0;0,3;0;0;0;0;0;0
13987;0;19-10-12;5176;1;NA;0;4;0;16;0;0;0;0;0;10343,54;16;4;NA;NA;NA;467;361;126;40;70;19;79;17;24;4;83,66666667;8,65;10,13333333;0;12,16666667;86,66666667;19,13333333;17,66666667
13982;1;19-10-12;5176;0;0;0;18;0;326;0;0;0;0;0;7307,39;3;1;NA;NA;NA;0;2;2;2;0;0;0;0;0;0;40,71666667;7,183333333;0;0;206,15;0;0;0,016666667
13986;0;19-10-12;5176;0;NA;0;2;0;7;0;0;0;0;1;10510,26;0;0;73154897;22;0;1058;51;0;0;0;0;0;0;4;2;0;0,016666667;0;0,316666667;0,016666667;0;0,633333333;0
13990;0;19-10-12;5176;0;NA;0;2;0;10;0;0;0;0;0;12848,85;14;11;5612430446;90;259084810;180;10;2;2;30;3;0;0;4;0;22,96666667;30,15;19,13333333;0,7;35,66666667;28,56666667;17,33333333;0,7
13991;0;19-10-12;5176;1;NA;1;3;-49;62;0;0;0;0;0;41,35;0;1;NA;NA;NA;534;82;0;0;64;20;2;2;0;0;0;15,56666667;0;0,2;0,2;15,56666667;0,35;0,2
13995;0;20-10-12;5177;1;NA;0;5;0;34;0;0;0;0;0;27713,77;4;0;117695639;13;544496;49;314;38;10;23;4;21;0;219;58;26,18333333;0;12,21666667;0;38,48333333;11,11833333;17,3;59,7
13994;1;20-10-12;5177;1;0;0;1;0;1;0;0;0;0;0;18995,67;15;29;36696351;66;2133267;285;84;0;0;79;21;0;0;18;5;127,6333333;327,0833333;21,73333333;109,0166667;13,4;326,4333333;14,9;108,9333333
13999;0;20-10-12;5177;0;NA;0;3;0;12;0;0;0;0;3;17839,77;26;93;1757232216;99;427149360;1522;86;16;8;434;67;12;4;244;11;39,11666667;17,91833333;25,91666667;55,55;47,98333333;15,87333333;15,78333333;49,18333333
13996;0;20-10-12;5177;1;NA;0;2;0;2;3;3;0;3;3;13655,19;3;90;2005474963;95;742682813;906;345;18;8;215;38;13;6;49;13;51,75;18,03833333;17,5;99,96666667;12,25;17,32333333;0,233333333;95,01666667
13993;1;20-10-12;5177;0;0;0;4;0;38;0;0;0;0;0;22103,68;0;5;3870368241;74;1011614978;1017;50;0;0;126;57;4;4;59;20;7,75;756,8833333;19,95;121,35;37,38333333;752,1;19,35;118,65
14003;0;21-10-12;5178;0;NA;0;4;0;34;0;0;0;1;2;25345,13;44;35;7382805354;127;1758500953;312;16;10;0;108;32;6;0;33;14;21,41333333;61,91666667;46,91666667;35,9;16,2;57,45;13,68333333;35,28333333
14001;0;21-10-12;5178;0;NA;0;2;0;8;0;0;0;0;0;50036,86;14;3;41507797;42;30043304;494;33;6;4;58;15;10;4;7;1;288,15;33,41666667;10,82333333;62,83333333;27,96666667;32,98333333;4,4;62,83333333
14000;1;21-10-12;5178;0;0;0;3;0;20;0;0;0;0;0;13596,36;3;14;691529043;82;297114575;396;30;2;0;51;7;2;0;6;1;18,93333333;79,58333333;3,516666667;24,31666667;2,683333333;79,28333333;0,133333333;23,81666667
14013;0;22-10-12;5179;0;NA;0;2;0;3;0;0;0;0;0;25389,47;60;41;9001410;4;0;849;81;28;3;171;38;34;5;34;9;16,34833333;53,11666667;27,15;6,8;117,8;33,41666667;33,53333333;52,66666667
14012;0;22-10-12;5179;0;NA;0;4;0;68;0;0;0;1;1;79885,39;30;28;638864;5;255158;369;95;0;0;80;14;13;0;16;5;798,6;14,52166667;41,83333333;20,43333333;62,35;135,85;14,21666667;20,71666667
14006;1;22-10-12;5179;0;1;0;4;0;43;0;0;0;1;1;16397,9;0;15;1622440835;35;380226372;617;56;5;0;104;42;4;0;27;9;39,86666667;0;23,13333333;10,08333333;47,01666667;16,51666667;25,71666667;8,616666667
14014;0;22-10-12;5179;1;NA;0;3;0;35;0;0;0;0;3;15139,32;3;13;208151;35;5525;182;62;0;0;16;0;0;0;6;0;16,66666667;24,9;0,883333333;13,01666667;0;24,81666667;0,666666667;12,81666667
14009;0;22-10-12;5179;0;NA;0;2;0;6;0;0;0;0;0;34766,55;1;9;91902231;108;30778216;0;55;15;9;0;0;21;15;0;0;10,96666667;16,5;15,66666667;62,83333333;35,01166667;99,16666667;12,45333333;19,83333333
14008;0;22-10-12;5179;0;NA;0;4;0;16;0;0;0;0;0;15179,23;12;0;609825618;85;179936406;0;67;8;2;0;0;4;0;2;0;32,33333333;0;12,33333333;0,183333333;120,3;8,35;18,83333333;0,183333333
14011;0;22-10-12;5179;1;NA;0;5;0;18;0;0;0;0;0;13189,5;5;26;163936765;9;0;497;89;2;2;77;18;18;2;11;1;15,36666667;34,08333333;11,3;22,85;99,66666667;31,61666667;0,383333333;22,86666667
14019;1;23-10-12;5180;0;0;3;8;-269;878;0;0;0;0;0;0;0;0;3033946452;46;357807215;72;0;0;0;64;8;0;0;16;2;0;0;0;0;0;0;0;0
14026;0;23-10-12;5180;0;NA;0;4;0;44;0;0;0;0;0;34837,88;25;67;73542410;96;8899989;111;128;7;5;30;18;11;9;29;19;129,9;23,56333333;11,93333333;25,8;106,85;211,9;34,56666667;25,16666667
14028;0;23-10-12;5180;1;NA;0;0;0;0;0;0;0;0;0;11504,71;11;56;1578893;7;0;578;8;0;0;132;84;2;0;44;37;35,66666667;201,6;16,03333333;71,55;30,76666667;201,05;71,83333333;71,43333333
14018;1;23-10-12;5180;0;0;3;8;-269;878;0;0;0;0;0;0;0;0;299372;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14029;0;23-10-12;5180;0;NA;0;3;0;69;2;0;0;2;5;19896,8;3;63;6107412459;94;1198560445;1140;34;4;4;554;113;4;4;159;13;70,48333333;367,7;15,06666667;93,76666667;10,07666667;27,55333333;21,56666667;90,05
14022;1;23-10-12;5180;0;0;3;8;-269;878;0;0;0;0;0;0;0;0;6561634;3;6061066;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14020;1;23-10-12;5180;0;0;0;5;0;19;0;0;0;0;0;187835,58;57;43;727798227;171;282955248;617;50;2;0;171;44;10;0;23;8;295,25;109,9;22,21666667;22,51666667;149,6166667;101,3333333;13,4;22,33333333
14034;0;24-10-12;5181;1;NA;0;3;0;63;0;0;0;0;0;16442,81;0;0;1974075555;68;706458898;0;175;40;10;0;0;12;2;0;0;37,98333333;0,366666667;12,48333333;0;95,11666667;42,33333333;35,4;0
14037;0;24-10-12;5181;0;NA;0;4;0;22;0;0;0;0;2;18399,22;0;0;84257327;73;12642679;6;11;44;14;2;0;0;0;8;4;25,58333333;3,7;0;2,5;78,66666667;57,15;53,4;28,16666667
14036;0;24-10-12;5181;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14039;0;24-10-12;5181;1;NA;0;4;0;27;0;0;0;0;0;19094,07;6;93;3364156347;89;1518433576;495;46;0;0;48;18;2;2;0;0;41,21666667;36,00333333;86,83333333;108,4;71,56666667;357,05;29,15;10,64166667
14035;0;24-10-12;5181;1;NA;0;5;0;22;0;0;0;2;3;12636,78;0;13;21212344;3;0;491;21;46;10;104;22;2;0;49;7;11,44333333;67,45;20,3;12,28333333;44,73333333;61,71666667;24,5;53,33333333
14033;0;24-10-12;5181;1;NA;0;3;0;5;0;0;0;0;0;27109,14;0;0;2680115479;71;11031364;560;31;0;0;38;6;0;0;3;0;40,73333333;18,31666667;21,66666667;0;28,1;18,23333333;56,83333333;0
14032;1;24-10-12;5181;0;0;0;1;0;5;0;0;0;0;0;0;0;6;256072623;6;256072623;4;0;0;0;4;0;0;0;5;0;0;2,9;0;0;0,083333333;2,466666667;0;0
14040;0;24-10-12;5181;0;NA;0;4;0;162;0;0;0;0;0;9656;2;1;420;1;0;82;6;0;0;0;0;0;0;0;0;65,66666667;0,15;0;0;65,66666667;0,15;0;0
14042;1;25-10-12;5182;0;0;0;2;0;5;0;0;0;0;0;21555,92;21;21;370295972;124;98674859;725;86;9;0;118;34;10;0;24;7;105,65;159,2833333;18,71666667;22,88333333;87,93333333;144,6833333;5,816666667;22,53333333
14041;1;25-10-12;5182;1;0;0;2;0;7;0;0;0;0;0;26023,8;19;6;6560616416;117;2263240587;132;197;8;0;34;12;31;4;7;3;74,66666667;8,266666667;8,233333333;5,033333333;89,43333333;7,583333333;19,31666667;5,033333333
14043;1;25-10-12;5182;1;0;0;2;0;5;0;0;0;0;0;13487,19;4;0;575150998;31;11489273;128;46;4;0;12;4;0;0;6;0;19,18333333;36,91666667;7,85;0;14,08333333;36,06666667;0;0
14056;0;26-10-12;5183;0;NA;0;2;0;3;0;0;0;0;1;24515,62;16;7;976676001;143;172053276;727;74;28;2;106;20;4;0;47;4;13,24666667;82,46666667;6,45;7,1;42,08333333;81,03333333;19,28333333;68,66666667
14053;0;26-10-12;5183;0;NA;0;3;0;138;0;0;0;0;0;12175,26;36;20;NA;NA;NA;337;69;21;10;76;16;43;15;14;3;104,9;36,08333333;89,16666667;47,83333333;10,38333333;35,73333333;40,66666667;47,16666667
14054;0;26-10-12;5183;0;NA;0;0;0;0;1;1;1;1;2;27172,34;28;24;3383456611;110;1114278951;550;247;57;6;148;20;57;10;19;3;11,17166667;60,15;36,66666667;75,36666667;10,10666667;49,71666667;31,36666667;28,81666667
14051;0;26-10-12;5183;0;NA;0;2;0;29;0;0;0;5;9;20169,95;6;2;148625827;84;6848960;139;72;13;6;20;10;14;2;3;2;18,43333333;44,16666667;30,16666667;0,533333333;87,16666667;43,66666667;11,76666667;0,533333333
14058;0;26-10-12;5183;0;NA;0;3;0;8;0;0;0;0;0;18539,8;9;7;NA;NA;NA;336;55;0;0;50;22;32;4;6;2;70,21666667;16,56666667;15,63333333;10,18333333;14,71666667;14,25;15,78333333;10,15
14052;0;26-10-12;5183;0;NA;0;1;0;4;0;0;0;0;0;14781,81;14;21;421979830;96;203026727;366;36;5;2;50;10;6;0;7;4;54,26666667;35,86666667;27,83333333;13,95;18,85;31,2;16,2;11,88333333
14050;1;26-10-12;5183;0;0;0;9;0;192;0;0;0;0;0;1943,13;83;154;87667;1;0;298;0;0;0;292;43;0;0;128;10;269,7833333;1426,166667;27,35;140,1333333;31,35;1420,5;17,96666667;134,9166667
14048;1;26-10-12;5183;0;0;0;3;0;9;0;0;0;0;0;39556,66;5;0;6987028556;92;3115253293;0;62;6;0;0;0;6;0;0;0;22,18333333;0;11,11666667;0;396,6833333;32,7;133,75;26,75
14047;1;26-10-12;5183;0;0;0;9;0;192;0;0;0;0;0;2460,27;10;2;862756760;46;862756760;1172;35;5;0;80;18;4;0;54;4;24,13333333;12,2;2,616666667;1,383333333;54,18333333;11,85;13,83333333;1,3
14049;1;26-10-12;5183;1;0;0;3;0;8;0;0;0;0;2;36399,79;71;108;22653322931;65;6738504322;1542;51;2;0;234;44;4;0;35;7;295,7;241,7166667;35,63333333;73,66666667;114,45;229,05;26,1;71,76666667
14046;1;26-10-12;5183;0;0;0;5;0;22;0;0;0;0;0;64612,32;49;31;3488603341;104;1744116585;985;560;62;10;213;32;80;18;53;5;438,1;158,45;174,9166667;34,31666667;153,6833333;138,5166667;38,65;27,5
